datetime,zone_id,zone_name,vehicle_type,weather,temperature,humidity,traffic_index,hourly_vehicle_count,ride_demand
2024-02-17 19:00:00,2,Whitefield,Bike,Cloudy,28.3,70.0,6.4,144,90
2024-02-17 19:00:00,3,Koramangala,Bike,Cloudy,28.0,51.0,3.3,226,85
2024-02-17 19:00:00,4,MG Road,Bike,Clear,28.8,67.8,2.7,199,144
2024-02-17 19:00:00,5,Electronic City,Cab,Rainy,28.0,54.7,6.5,237,158
2024-02-17 19:00:00,6,Hebbal,Bike,Clear,31.7,70.8,4.6,142,123
2024-02-17 19:00:00,7,BTM Layout,Bike,Cloudy,22.9,79.4,3.5,195,129
2024-02-17 19:00:00,8,Rajajinagar,Auto,Clear,32.3,81.1,5.9,194,114
2024-02-17 19:00:00,9,Marathahalli,Cab,Cloudy,28.2,56.5,4.4,238,105
2024-02-17 19:00:00,10,JP Nagar,Cab,Clear,22.6,66.6,7.2,217,133
2024-02-17 20:00:00,1,Indiranagar,Bike,Clear,22.2,45.6,4.0,218,40
2024-02-17 20:00:00,2,Whitefield,Auto,Clear,25.8,56.8,2.9,187,102
2024-02-17 20:00:00,3,Koramangala,Bike,Rainy,27.2,51.2,3.0,89,41
2024-02-17 20:00:00,4,MG Road,Auto,Cloudy,26.4,82.8,5.2,112,48
2024-02-17 20:00:00,5,Electronic City,Auto,Rainy,29.2,84.8,5.6,164,126
2024-02-17 20:00:00,6,Hebbal,Auto,Rainy,23.9,48.1,2.8,78,165
2024-02-17 20:00:00,7,BTM Layout,Auto,Clear,31.8,64.9,7.8,256,96
2024-02-17 20:00:00,8,Rajajinagar,Cab,Rainy,23.9,58.2,7.2,275,64
2024-02-17 20:00:00,9,Marathahalli,Cab,Cloudy,25.5,54.7,2.8,158,40
2024-02-17 20:00:00,10,JP Nagar,Auto,Clear,23.3,42.5,5.0,50,97
2024-02-17 21:00:00,1,Indiranagar,Bike,Clear,28.0,57.1,8.9,86,54
2024-02-17 21:00:00,2,Whitefield,Bike,Clear,33.6,65.1,3.8,90,32
2024-02-17 21:00:00,3,Koramangala,Bike,Rainy,28.5,65.6,7.0,58,54
2024-02-17 21:00:00,4,MG Road,Cab,Clear,23.3,71.1,6.7,200,53
2024-02-17 21:00:00,5,Electronic City,Auto,Clear,30.1,71.6,2.0,279,97
2024-02-17 21:00:00,6,Hebbal,Auto,Cloudy,27.8,64.5,7.0,148,26
2024-02-17 21:00:00,7,BTM Layout,Cab,Rainy,28.0,43.8,4.4,130,62
2024-02-17 21:00:00,8,Rajajinagar,Cab,Clear,27.8,65.9,3.6,294,79
2024-02-17 21:00:00,9,Marathahalli,Cab,Clear,28.6,56.2,6.5,79,34
2024-02-17 21:00:00,10,JP Nagar,Auto,Rainy,30.6,44.7,4.7,275,55
2024-02-17 22:00:00,1,Indiranagar,Auto,Clear,23.6,67.9,5.9,136,24
2024-02-17 22:00:00,2,Whitefield,Cab,Cloudy,32.6,76.4,5.5,108,23
2024-02-17 22:00:00,3,Koramangala,Bike,Clear,27.7,51.0,6.1,204,58
2024-02-17 22:00:00,4,MG Road,Cab,Clear,27.8,63.0,2.1,296,83
2024-02-17 22:00:00,5,Electronic City,Bike,Cloudy,25.6,40.9,3.3,137,35
2024-02-17 22:00:00,6,Hebbal,Auto,Rainy,31.7,81.3,8.7,245,58
2024-02-17 22:00:00,7,BTM Layout,Auto,Clear,27.6,56.6,2.2,236,26
2024-02-17 22:00:00,8,Rajajinagar,Bike,Clear,23.6,54.2,4.0,205,42
2024-02-17 22:00:00,9,Marathahalli,Auto,Cloudy,32.6,73.2,8.8,140,25
2024-02-17 22:00:00,10,JP Nagar,Auto,Clear,24.1,84.4,6.5,224,67
2024-02-17 23:00:00,1,Indiranagar,Auto,Clear,19.6,64.1,8.8,191,85
2024-02-17 23:00:00,2,Whitefield,Cab,Rainy,29.5,67.9,3.3,240,105
2024-02-17 23:00:00,3,Koramangala,Bike,Clear,27.9,83.5,7.3,112,80
2024-02-17 23:00:00,4,MG Road,Bike,Clear,32.3,85.6,6.1,255,75
2024-02-17 23:00:00,5,Electronic City,Auto,Clear,34.5,71.1,2.7,278,41
2024-02-17 23:00:00,6,Hebbal,Bike,Clear,27.9,71.7,8.8,261,50
2024-02-17 23:00:00,7,BTM Layout,Bike,Clear,26.0,88.3,6.5,138,64
2024-02-17 23:00:00,8,Rajajinagar,Cab,Cloudy,26.8,68.7,5.6,293,52
2024-02-17 23:00:00,9,Marathahalli,Cab,Rainy,30.8,87.8,5.4,186,116
2024-02-17 23:00:00,10,JP Nagar,Auto,Clear,25.8,46.2,3.0,292,36
2024-02-18 00:00:00,1,Indiranagar,Cab,Clear,32.0,52.9,7.2,250,32
2024-02-18 00:00:00,2,Whitefield,Bike,Clear,33.5,75.2,3.7,103,66
2024-02-18 00:00:00,3,Koramangala,Bike,Rainy,30.4,55.0,2.8,288,54
2024-02-18 00:00:00,4,MG Road,Cab,Clear,31.6,64.8,6.2,152,40
2024-02-18 00:00:00,5,Electronic City,Auto,Rainy,22.5,42.4,7.3,155,87
2024-02-18 00:00:00,6,Hebbal,Bike,Clear,28.6,73.8,5.2,139,27
2024-02-18 00:00:00,7,BTM Layout,Auto,Clear,27.3,55.8,5.1,246,54
2024-02-18 00:00:00,8,Rajajinagar,Cab,Clear,35.3,76.7,4.7,87,29
2024-02-18 00:00:00,9,Marathahalli,Auto,Cloudy,32.5,61.1,4.6,299,50
2024-02-18 00:00:00,10,JP Nagar,Bike,Clear,31.7,62.2,3.2,294,66
2024-02-18 01:00:00,1,Indiranagar,Auto,Cloudy,26.7,59.8,4.6,94,51
2024-02-18 01:00:00,2,Whitefield,Bike,Cloudy,28.8,87.9,3.9,265,97
2024-02-18 01:00:00,3,Koramangala,Auto,Rainy,28.4,60.6,8.8,180,27
2024-02-18 01:00:00,4,MG Road,Bike,Clear,29.5,84.6,8.0,252,96
2024-02-18 01:00:00,5,Electronic City,Bike,Clear,26.9,74.0,8.0,223,86
2024-02-18 01:00:00,6,Hebbal,Cab,Clear,25.8,52.8,3.9,155,69
2024-02-18 01:00:00,7,BTM Layout,Auto,Rainy,24.0,46.4,6.4,132,37
2024-02-18 01:00:00,8,Rajajinagar,Cab,Cloudy,24.6,44.0,8.3,202,28
2024-02-18 01:00:00,9,Marathahalli,Bike,Clear,29.0,47.6,6.6,243,37
2024-02-18 01:00:00,10,JP Nagar,Bike,Clear,25.7,82.6,7.5,143,67
2024-02-18 02:00:00,1,Indiranagar,Cab,Clear,26.8,72.2,3.3,188,36
2024-02-18 02:00:00,2,Whitefield,Auto,Clear,30.1,65.0,5.8,81,37
2024-02-18 02:00:00,3,Koramangala,Cab,Clear,30.7,68.6,6.2,239,68
2024-02-18 02:00:00,4,MG Road,Auto,Cloudy,28.4,88.4,5.4,189,75
2024-02-18 02:00:00,5,Electronic City,Auto,Rainy,29.1,88.9,5.1,283,112
2024-02-18 02:00:00,6,Hebbal,Bike,Clear,32.7,87.2,5.7,50,24
2024-02-18 02:00:00,7,BTM Layout,Cab,Cloudy,30.1,66.8,5.3,162,49
2024-02-18 02:00:00,8,Rajajinagar,Bike,Clear,33.0,74.5,6.4,264,39
2024-02-18 02:00:00,9,Marathahalli,Cab,Clear,29.7,82.4,5.5,289,79
2024-02-18 02:00:00,10,JP Nagar,Auto,Clear,27.7,70.5,5.7,273,63
2024-02-18 03:00:00,1,Indiranagar,Cab,Clear,27.6,76.0,4.5,274,72
2024-02-18 03:00:00,2,Whitefield,Cab,Rainy,29.1,45.9,6.3,282,37
2024-02-18 03:00:00,3,Koramangala,Cab,Cloudy,29.0,69.1,8.9,251,29
2024-02-18 03:00:00,4,MG Road,Auto,Cloudy,21.2,81.1,7.4,212,76
2024-02-18 03:00:00,5,Electronic City,Auto,Clear,23.5,41.3,2.3,208,81
2024-02-18 03:00:00,6,Hebbal,Bike,Clear,32.0,57.1,5.6,112,28
2024-02-18 03:00:00,7,BTM Layout,Bike,Rainy,26.5,82.4,7.1,175,66
2024-02-18 03:00:00,8,Rajajinagar,Auto,Clear,27.3,69.5,3.1,112,24
2024-02-18 03:00:00,9,Marathahalli,Auto,Clear,28.2,63.6,6.8,82,71
2024-02-18 03:00:00,10,JP Nagar,Auto,Clear,29.9,88.9,4.7,149,34
2024-02-18 04:00:00,1,Indiranagar,Cab,Clear,29.4,44.9,4.1,200,66
2024-02-18 04:00:00,2,Whitefield,Bike,Cloudy,30.7,44.8,7.0,201,90
2024-02-18 04:00:00,3,Koramangala,Cab,Rainy,24.7,44.7,5.9,248,44
2024-02-18 04:00:00,4,MG Road,Cab,Clear,29.3,57.0,6.4,199,78
2024-02-18 04:00:00,5,Electronic City,Auto,Cloudy,30.2,60.6,8.0,296,22
2024-02-18 04:00:00,6,Hebbal,Auto,Rainy,26.0,55.5,6.5,66,110
2024-02-18 04:00:00,7,BTM Layout,Auto,Clear,31.3,55.4,3.5,261,95
2024-02-18 04:00:00,8,Rajajinagar,Bike,Clear,28.7,63.8,4.1,138,81
2024-02-18 04:00:00,9,Marathahalli,Cab,Clear,28.3,74.3,6.3,94,23
2024-02-18 04:00:00,10,JP Nagar,Auto,Clear,26.3,82.6,8.8,248,90
2024-02-18 05:00:00,1,Indiranagar,Bike,Clear,26.3,48.6,2.5,149,22
2024-02-18 05:00:00,2,Whitefield,Cab,Clear,24.8,46.2,2.7,60,28
2024-02-18 05:00:00,3,Koramangala,Bike,Clear,30.7,40.6,2.5,241,97
2024-02-18 05:00:00,4,MG Road,Auto,Rainy,30.5,54.3,5.7,167,51
2024-02-18 05:00:00,5,Electronic City,Cab,Clear,23.8,77.2,2.8,104,82
2024-02-18 05:00:00,6,Hebbal,Cab,Rainy,28.2,68.5,8.3,184,112
2024-02-18 05:00:00,7,BTM Layout,Cab,Clear,24.9,54.3,7.1,64,52
2024-02-18 05:00:00,8,Rajajinagar,Bike,Rainy,28.0,83.1,6.6,206,57
2024-02-18 05:00:00,9,Marathahalli,Auto,Rainy,26.5,80.3,8.0,142,36
2024-02-18 05:00:00,10,JP Nagar,Cab,Rainy,26.6,74.6,2.4,217,100
2024-02-18 06:00:00,1,Indiranagar,Cab,Clear,31.3,61.4,8.5,174,22
2024-02-18 06:00:00,2,Whitefield,Auto,Clear,28.9,57.5,7.4,273,85
2024-02-18 06:00:00,3,Koramangala,Auto,Clear,27.4,84.1,7.3,169,40
2024-02-18 06:00:00,4,MG Road,Auto,Cloudy,30.2,87.2,5.5,147,61
2024-02-18 06:00:00,5,Electronic City,Cab,Clear,32.3,72.3,2.3,258,61
2024-02-18 06:00:00,6,Hebbal,Bike,Rainy,24.9,62.1,2.6,159,67
2024-02-18 06:00:00,7,BTM Layout,Cab,Clear,32.3,74.0,4.0,235,54
2024-02-18 06:00:00,8,Rajajinagar,Bike,Clear,24.5,51.7,7.5,265,86
2024-02-18 06:00:00,9,Marathahalli,Bike,Rainy,28.6,54.0,8.0,132,111
2024-02-18 06:00:00,10,JP Nagar,Bike,Cloudy,31.8,86.9,4.3,109,92
2024-02-18 07:00:00,1,Indiranagar,Cab,Cloudy,31.3,66.0,8.7,96,43
2024-02-18 07:00:00,2,Whitefield,Auto,Cloudy,27.8,85.5,8.1,291,54
2024-02-18 07:00:00,3,Koramangala,Bike,Rainy,35.1,65.6,2.1,94,154
2024-02-18 07:00:00,4,MG Road,Cab,Clear,27.6,88.8,2.6,161,132
2024-02-18 07:00:00,5,Electronic City,Cab,Clear,24.9,41.1,3.0,149,48
2024-02-18 07:00:00,6,Hebbal,Auto,Cloudy,22.9,48.1,7.0,259,39
2024-02-18 07:00:00,7,BTM Layout,Bike,Rainy,35.3,64.0,7.0,120,77
2024-02-18 07:00:00,8,Rajajinagar,Auto,Clear,30.5,68.6,8.1,53,108
2024-02-18 07:00:00,9,Marathahalli,Cab,Cloudy,28.9,45.2,5.9,205,40
2024-02-18 07:00:00,10,JP Nagar,Auto,Clear,28.9,83.9,6.3,188,108
2024-02-18 08:00:00,1,Indiranagar,Auto,Rainy,29.7,81.0,7.2,153,138
2024-02-18 08:00:00,2,Whitefield,Cab,Rainy,25.4,84.7,3.1,64,45
2024-02-18 08:00:00,3,Koramangala,Auto,Clear,24.9,81.7,7.3,82,91
2024-02-18 08:00:00,4,MG Road,Auto,Cloudy,24.5,40.3,7.6,56,45
2024-02-18 08:00:00,5,Electronic City,Auto,Clear,24.0,46.9,6.8,195,148
2024-02-18 08:00:00,6,Hebbal,Bike,Rainy,31.2,79.9,7.6,63,124
2024-02-18 08:00:00,7,BTM Layout,Cab,Clear,26.2,80.0,8.0,283,66
2024-02-18 08:00:00,8,Rajajinagar,Auto,Clear,32.1,67.2,6.3,229,34
2024-02-18 08:00:00,9,Marathahalli,Cab,Clear,28.3,75.3,4.5,139,49
2024-02-18 08:00:00,10,JP Nagar,Cab,Rainy,30.3,47.4,2.5,93,102
2024-02-18 09:00:00,1,Indiranagar,Bike,Clear,25.5,64.7,4.0,102,66
2024-02-18 09:00:00,2,Whitefield,Bike,Clear,27.1,47.3,6.3,187,91
2024-02-18 09:00:00,3,Koramangala,Auto,Clear,24.1,71.0,6.6,191,42
2024-02-18 09:00:00,4,MG Road,Cab,Cloudy,27.0,53.8,3.3,153,127
2024-02-18 09:00:00,5,Electronic City,Bike,Rainy,29.7,65.9,7.2,190,129
2024-02-18 09:00:00,6,Hebbal,Cab,Clear,33.6,86.6,5.4,184,111
2024-02-18 09:00:00,7,BTM Layout,Auto,Clear,30.1,44.6,5.9,145,138
2024-02-18 09:00:00,8,Rajajinagar,Bike,Clear,28.2,50.1,3.9,272,46
2024-02-18 09:00:00,9,Marathahalli,Auto,Clear,25.3,50.4,8.5,103,33
2024-02-18 09:00:00,10,JP Nagar,Bike,Clear,27.4,62.2,7.0,168,36
2024-02-18 10:00:00,1,Indiranagar,Bike,Clear,30.1,83.8,7.9,75,21
2024-02-18 10:00:00,2,Whitefield,Cab,Clear,26.2,48.5,3.5,241,65
2024-02-18 10:00:00,3,Koramangala,Auto,Clear,28.8,46.3,5.1,62,63
2024-02-18 10:00:00,4,MG Road,Cab,Clear,26.0,48.0,4.8,93,67
2024-02-18 10:00:00,5,Electronic City,Bike,Rainy,28.0,85.1,9.0,112,96
2024-02-18 10:00:00,6,Hebbal,Cab,Cloudy,30.0,66.9,8.2,140,29
2024-02-18 10:00:00,7,BTM Layout,Auto,Rainy,28.2,57.8,3.1,243,57
2024-02-18 10:00:00,8,Rajajinagar,Bike,Clear,26.3,52.9,2.6,121,71
2024-02-18 10:00:00,9,Marathahalli,Auto,Rainy,25.3,55.0,8.2,85,102
2024-02-18 10:00:00,10,JP Nagar,Cab,Cloudy,28.0,60.6,8.2,183,24
2024-02-18 11:00:00,1,Indiranagar,Cab,Clear,26.6,60.6,3.2,193,26
2024-02-18 11:00:00,2,Whitefield,Bike,Clear,24.4,77.0,4.0,191,85
2024-02-18 11:00:00,3,Koramangala,Cab,Rainy,27.5,83.2,4.5,237,56
2024-02-18 11:00:00,4,MG Road,Bike,Rainy,28.6,40.4,4.2,258,85
2024-02-18 11:00:00,5,Electronic City,Bike,Cloudy,29.1,70.7,3.8,110,87
2024-02-18 11:00:00,6,Hebbal,Cab,Rainy,32.4,51.0,8.6,282,61
2024-02-18 11:00:00,7,BTM Layout,Bike,Cloudy,28.3,82.8,4.5,244,50
2024-02-18 11:00:00,8,Rajajinagar,Cab,Cloudy,25.0,59.1,4.4,90,47
2024-02-18 11:00:00,9,Marathahalli,Bike,Rainy,28.3,88.1,3.8,116,50
2024-02-18 11:00:00,10,JP Nagar,Bike,Clear,32.1,86.9,7.5,260,70
2024-02-18 12:00:00,1,Indiranagar,Auto,Clear,26.8,89.2,5.9,189,26
2024-02-18 12:00:00,2,Whitefield,Auto,Cloudy,33.1,88.2,7.7,166,88
2024-02-18 12:00:00,3,Koramangala,Bike,Rainy,31.8,51.4,2.9,141,82
2024-02-18 12:00:00,4,MG Road,Auto,Cloudy,28.4,73.5,6.5,74,57
2024-02-18 12:00:00,5,Electronic City,Auto,Cloudy,28.9,57.2,7.1,270,37
2024-02-18 12:00:00,6,Hebbal,Cab,Rainy,24.4,79.3,5.2,290,110
2024-02-18 12:00:00,7,BTM Layout,Bike,Cloudy,28.6,74.9,8.0,162,85
2024-02-18 12:00:00,8,Rajajinagar,Auto,Clear,23.7,61.8,7.5,208,34
2024-02-18 12:00:00,9,Marathahalli,Bike,Rainy,31.0,89.3,8.5,297,37
2024-02-18 12:00:00,10,JP Nagar,Cab,Rainy,25.6,44.9,2.4,83,72
2024-02-18 13:00:00,1,Indiranagar,Cab,Clear,29.2,41.4,8.1,57,22
2024-02-18 13:00:00,2,Whitefield,Cab,Rainy,29.8,41.3,6.9,154,116
2024-02-18 13:00:00,3,Koramangala,Auto,Clear,21.5,74.5,8.9,289,24
2024-02-18 13:00:00,4,MG Road,Cab,Rainy,30.5,79.8,4.1,118,96
2024-02-18 13:00:00,5,Electronic City,Auto,Clear,26.6,40.7,2.7,80,30
2024-02-18 13:00:00,6,Hebbal,Bike,Clear,25.9,54.5,6.5,69,65
2024-02-18 13:00:00,7,BTM Layout,Auto,Cloudy,31.7,74.6,6.5,211,93
2024-02-18 13:00:00,8,Rajajinagar,Cab,Rainy,25.8,65.0,2.3,241,54
2024-02-18 13:00:00,9,Marathahalli,Auto,Clear,26.4,42.5,5.5,238,45
2024-02-18 13:00:00,10,JP Nagar,Bike,Rainy,30.0,66.3,8.3,136,118
2024-02-18 14:00:00,1,Indiranagar,Auto,Rainy,27.8,80.6,5.5,53,108
2024-02-18 14:00:00,2,Whitefield,Auto,Clear,22.8,82.0,6.7,215,45
2024-02-18 14:00:00,3,Koramangala,Bike,Cloudy,27.0,81.8,5.7,277,92
2024-02-18 14:00:00,4,MG Road,Bike,Clear,26.2,78.0,8.9,75,40
2024-02-18 14:00:00,5,Electronic City,Bike,Clear,24.2,44.6,5.2,167,24
2024-02-18 14:00:00,6,Hebbal,Bike,Clear,28.0,83.4,8.9,207,50
2024-02-18 14:00:00,7,BTM Layout,Auto,Cloudy,27.5,89.6,3.4,162,47
2024-02-18 14:00:00,8,Rajajinagar,Cab,Rainy,27.5,44.9,7.9,152,68
2024-02-18 14:00:00,9,Marathahalli,Cab,Clear,24.4,58.5,4.8,226,59
2024-02-18 14:00:00,10,JP Nagar,Auto,Cloudy,24.7,78.3,8.9,250,82
2024-02-18 15:00:00,1,Indiranagar,Cab,Clear,25.1,82.5,6.5,231,84
2024-02-18 15:00:00,2,Whitefield,Bike,Clear,27.8,57.1,3.6,275,86
2024-02-18 15:00:00,3,Koramangala,Cab,Clear,29.5,72.9,7.7,214,51
2024-02-18 15:00:00,4,MG Road,Auto,Cloudy,28.5,54.7,4.0,157,34
2024-02-18 15:00:00,5,Electronic City,Cab,Rainy,25.2,73.8,8.7,79,63
2024-02-18 15:00:00,6,Hebbal,Bike,Clear,17.0,69.8,4.3,279,56
2024-02-18 15:00:00,7,BTM Layout,Bike,Rainy,30.9,81.3,6.6,249,96
2024-02-18 15:00:00,8,Rajajinagar,Bike,Cloudy,29.0,80.7,2.8,208,21
2024-02-18 15:00:00,9,Marathahalli,Bike,Clear,26.9,47.0,3.3,79,55
2024-02-18 15:00:00,10,JP Nagar,Cab,Rainy,26.7,47.1,4.6,73,42
2024-02-18 16:00:00,1,Indiranagar,Cab,Clear,30.8,52.9,8.5,157,20
2024-02-18 16:00:00,2,Whitefield,Cab,Clear,25.6,51.3,7.2,60,97
2024-02-18 16:00:00,3,Koramangala,Cab,Clear,29.3,50.1,2.2,64,99
2024-02-18 16:00:00,4,MG Road,Cab,Rainy,27.4,83.4,5.7,189,39
2024-02-18 16:00:00,5,Electronic City,Cab,Rainy,31.4,82.5,7.9,128,26
2024-02-18 16:00:00,6,Hebbal,Bike,Clear,29.9,65.3,7.6,223,37
2024-02-18 16:00:00,7,BTM Layout,Auto,Clear,31.8,89.3,8.0,276,76
2024-02-18 16:00:00,8,Rajajinagar,Bike,Rainy,28.5,62.4,4.2,108,117
2024-02-18 16:00:00,9,Marathahalli,Auto,Clear,32.7,57.8,4.4,64,95
2024-02-18 16:00:00,10,JP Nagar,Bike,Cloudy,30.5,55.2,3.7,201,20
2024-02-18 17:00:00,1,Indiranagar,Cab,Cloudy,24.3,49.8,8.1,197,115
2024-02-18 17:00:00,2,Whitefield,Auto,Clear,26.5,82.4,5.3,267,66
2024-02-18 17:00:00,3,Koramangala,Cab,Clear,30.4,45.3,8.5,174,79
2024-02-18 17:00:00,4,MG Road,Bike,Clear,29.9,80.2,5.7,117,141
2024-02-18 17:00:00,5,Electronic City,Cab,Clear,28.1,75.9,3.3,118,66
2024-02-18 17:00:00,6,Hebbal,Cab,Clear,26.1,82.7,7.8,278,43
2024-02-18 17:00:00,7,BTM Layout,Cab,Clear,30.2,88.8,2.3,274,117
2024-02-18 17:00:00,8,Rajajinagar,Auto,Clear,29.5,70.0,4.0,90,93
2024-02-18 17:00:00,9,Marathahalli,Bike,Clear,29.8,53.9,8.0,64,144
2024-02-18 17:00:00,10,JP Nagar,Cab,Rainy,23.7,69.5,2.9,130,95
2024-02-18 18:00:00,1,Indiranagar,Auto,Clear,31.2,56.5,2.7,268,124
2024-02-18 18:00:00,2,Whitefield,Cab,Rainy,30.3,76.5,4.9,155,50
2024-02-18 18:00:00,3,Koramangala,Bike,Clear,31.4,73.4,7.0,273,102
2024-02-18 18:00:00,4,MG Road,Bike,Clear,29.0,76.3,3.0,291,106
2024-02-18 18:00:00,5,Electronic City,Bike,Clear,28.4,80.9,6.0,138,58
2024-02-18 18:00:00,6,Hebbal,Auto,Clear,26.1,82.3,7.8,252,87
2024-02-18 18:00:00,7,BTM Layout,Auto,Cloudy,25.7,66.3,5.7,84,70
2024-02-18 18:00:00,8,Rajajinagar,Cab,Clear,30.2,74.3,3.6,108,90
2024-02-18 18:00:00,9,Marathahalli,Bike,Clear,30.5,68.6,5.8,182,36
2024-02-18 18:00:00,10,JP Nagar,Auto,Cloudy,31.2,68.6,7.0,282,100
2024-02-18 19:00:00,1,Indiranagar,Cab,Cloudy,27.0,65.5,4.4,147,94
2024-02-18 19:00:00,2,Whitefield,Cab,Clear,30.4,86.4,8.3,180,57
2024-02-18 19:00:00,3,Koramangala,Auto,Cloudy,30.3,55.1,5.9,191,81
2024-02-18 19:00:00,4,MG Road,Bike,Clear,32.3,51.4,7.0,286,48
2024-02-18 19:00:00,5,Electronic City,Auto,Rainy,29.4,78.6,3.0,234,169
2024-02-18 19:00:00,6,Hebbal,Auto,Cloudy,26.6,45.8,6.6,217,48
2024-02-18 19:00:00,7,BTM Layout,Cab,Cloudy,32.2,85.9,5.0,215,33
2024-02-18 19:00:00,8,Rajajinagar,Cab,Clear,28.7,59.1,7.5,263,133
2024-02-18 19:00:00,9,Marathahalli,Bike,Clear,27.4,45.8,7.4,121,105
2024-02-18 19:00:00,10,JP Nagar,Auto,Cloudy,29.5,72.5,4.5,188,70
2024-02-18 20:00:00,1,Indiranagar,Cab,Rainy,30.1,53.4,7.5,72,106
2024-02-18 20:00:00,2,Whitefield,Auto,Clear,30.2,89.3,6.5,148,121
2024-02-18 20:00:00,3,Koramangala,Auto,Clear,26.8,65.8,2.9,99,78
2024-02-18 20:00:00,4,MG Road,Bike,Cloudy,30.7,45.3,6.1,193,36
2024-02-18 20:00:00,5,Electronic City,Auto,Clear,25.8,85.9,4.5,114,136
2024-02-18 20:00:00,6,Hebbal,Cab,Clear,32.4,43.0,7.8,85,36
2024-02-18 20:00:00,7,BTM Layout,Auto,Clear,28.5,70.1,8.4,59,114
2024-02-18 20:00:00,8,Rajajinagar,Auto,Cloudy,27.0,78.2,8.5,262,37
2024-02-18 20:00:00,9,Marathahalli,Bike,Cloudy,30.2,50.1,3.7,203,61
2024-02-18 20:00:00,10,JP Nagar,Auto,Rainy,27.0,67.6,7.5,209,39
2024-02-18 21:00:00,1,Indiranagar,Auto,Rainy,29.1,44.9,4.3,53,82
2024-02-18 21:00:00,2,Whitefield,Cab,Cloudy,27.8,81.5,8.7,257,97
2024-02-18 21:00:00,3,Koramangala,Cab,Cloudy,29.6,43.8,2.8,277,46
2024-02-18 21:00:00,4,MG Road,Cab,Rainy,29.0,45.7,8.3,143,42
2024-02-18 21:00:00,5,Electronic City,Cab,Rainy,32.3,59.5,4.4,86,64
2024-02-18 21:00:00,6,Hebbal,Auto,Clear,25.8,77.5,2.2,264,21
2024-02-18 21:00:00,7,BTM Layout,Cab,Clear,29.1,44.0,7.0,120,91
2024-02-18 21:00:00,8,Rajajinagar,Bike,Clear,26.5,75.4,5.6,269,74
2024-02-18 21:00:00,9,Marathahalli,Cab,Clear,27.3,87.1,7.9,126,49
2024-02-18 21:00:00,10,JP Nagar,Auto,Clear,32.8,53.8,2.0,259,36
2024-02-18 22:00:00,1,Indiranagar,Bike,Rainy,26.6,85.5,5.6,148,88
2024-02-18 22:00:00,2,Whitefield,Bike,Cloudy,21.6,66.7,6.5,162,61
2024-02-18 22:00:00,3,Koramangala,Auto,Clear,28.2,81.5,4.6,276,25
2024-02-18 22:00:00,4,MG Road,Cab,Clear,27.5,75.7,4.0,149,39
2024-02-18 22:00:00,5,Electronic City,Cab,Cloudy,28.0,84.2,4.8,264,49
2024-02-18 22:00:00,6,Hebbal,Bike,Clear,20.9,61.2,7.1,94,57
2024-02-18 22:00:00,7,BTM Layout,Bike,Rainy,27.7,78.9,4.6,285,87
2024-02-18 22:00:00,8,Rajajinagar,Auto,Rainy,24.1,85.7,4.3,103,111
2024-02-18 22:00:00,9,Marathahalli,Auto,Clear,30.3,41.9,2.5,100,79
2024-02-18 22:00:00,10,JP Nagar,Auto,Rainy,27.3,86.3,2.7,80,46
2024-02-18 23:00:00,1,Indiranagar,Auto,Cloudy,21.2,53.0,7.0,284,92
2024-02-18 23:00:00,2,Whitefield,Bike,Rainy,28.0,63.8,7.8,68,106
2024-02-18 23:00:00,3,Koramangala,Bike,Cloudy,32.8,46.1,4.5,96,87
2024-02-18 23:00:00,4,MG Road,Auto,Clear,21.2,48.2,3.4,136,69
2024-02-18 23:00:00,5,Electronic City,Auto,Clear,25.5,44.2,6.9,177,99
2024-02-18 23:00:00,6,Hebbal,Cab,Rainy,29.2,88.4,2.5,235,79
2024-02-18 23:00:00,7,BTM Layout,Cab,Clear,25.1,48.5,6.1,221,64
2024-02-18 23:00:00,8,Rajajinagar,Bike,Clear,25.7,58.8,4.4,193,99
2024-02-18 23:00:00,9,Marathahalli,Bike,Clear,31.8,75.3,2.8,248,67
2024-02-18 23:00:00,10,JP Nagar,Bike,Cloudy,22.5,50.3,7.6,114,88
2024-02-19 00:00:00,1,Indiranagar,Cab,Clear,30.8,65.7,4.8,147,83
2024-02-19 00:00:00,2,Whitefield,Cab,Clear,32.3,51.5,7.1,106,64
2024-02-19 00:00:00,3,Koramangala,Cab,Cloudy,29.2,44.9,5.2,56,59
2024-02-19 00:00:00,4,MG Road,Bike,Clear,28.7,42.9,5.4,91,20
2024-02-19 00:00:00,5,Electronic City,Auto,Cloudy,26.7,67.4,3.3,284,57
2024-02-19 00:00:00,6,Hebbal,Auto,Clear,24.9,88.6,2.6,242,96
2024-02-19 00:00:00,7,BTM Layout,Cab,Clear,31.5,72.0,7.0,88,43
2024-02-19 00:00:00,8,Rajajinagar,Bike,Clear,29.5,53.3,7.9,174,78
2024-02-19 00:00:00,9,Marathahalli,Cab,Clear,28.9,52.9,6.1,150,45
2024-02-19 00:00:00,10,JP Nagar,Bike,Rainy,31.2,70.2,3.4,112,60
2024-02-19 01:00:00,1,Indiranagar,Cab,Rainy,27.1,79.7,8.7,248,79
2024-02-19 01:00:00,2,Whitefield,Cab,Rainy,26.0,80.5,2.2,139,40
2024-02-19 01:00:00,3,Koramangala,Auto,Clear,30.6,42.7,7.9,220,83
