booking_id,pickup_datetime,pickup_lat,pickup_lon,drop_lat,drop_lon,distance_km,trip_time_minutes,passenger_count,base_fare,surge_multiplier,final_fare
BK13468,2024-01-17 13:20:00,12.9592,77.6974,12.901,77.5855,6.87,22.37,1,98.65,1.0,98.65
BK13469,2024-02-05 00:23:00,12.9915,77.5545,12.9592,77.6974,2.12,7.58,1,51.17,2.0,102.33
BK13470,2024-02-12 03:15:00,12.9915,77.5545,13.0358,77.597,3.67,9.26,1,66.66,1.2,79.99
BK13471,2024-02-18 21:03:00,12.9915,77.5545,12.9352,77.6245,4.69,13.26,3,76.86,1.2,92.23
BK13472,2024-01-25 14:18:00,12.9915,77.5545,12.901,77.5855,10.82,34.56,2,138.17,1.0,138.17
BK13473,2024-02-21 09:12:00,12.9592,77.6974,12.9784,77.6408,1.81,3.9,2,48.05,1.0,48.05
BK13474,2024-02-14 11:48:00,12.901,77.5855,12.9166,77.6101,12.93,40.07,3,159.27,1.2,191.13
BK13475,2024-02-10 12:20:00,12.9915,77.5545,12.9784,77.6408,1.12,2.57,3,41.22,2.0,82.43
BK13476,2024-01-02 01:38:00,12.9352,77.6245,12.901,77.5855,12.97,46.63,1,159.68,1.0,159.68
BK13477,2024-01-29 10:20:00,12.9757,77.605,12.9166,77.6101,10.35,37.62,1,133.49,1.0,133.49
BK13478,2024-01-28 05:05:00,12.9592,77.6974,12.9352,77.6245,10.27,27.36,1,132.65,2.5,331.63
BK13479,2024-02-24 14:19:00,12.9592,77.6974,12.9698,77.7499,2.16,4.63,2,51.61,1.2,61.94
BK13480,2024-01-22 04:26:00,12.8452,77.6602,12.8452,77.6602,14.91,57.22,1,179.11,1.5,268.66
BK13481,2024-02-29 19:14:00,12.901,77.5855,13.0358,77.597,13.95,31.72,3,169.48,2.5,423.69
BK13482,2024-02-27 15:06:00,12.9915,77.5545,12.9915,77.5545,2.77,8.78,1,57.7,1.2,69.24
BK13483,2024-02-26 04:43:00,12.9166,77.6101,12.8452,77.6602,14.01,29.67,1,170.11,1.5,255.16
BK13484,2024-02-27 04:16:00,12.901,77.5855,12.901,77.5855,9.04,25.41,1,120.42,2.0,240.84
BK13485,2024-02-08 17:01:00,12.901,77.5855,12.9757,77.605,6.33,18.31,3,93.28,2.0,186.56
BK13486,2024-02-26 14:58:00,12.901,77.5855,12.9915,77.5545,8.1,19.32,1,111.0,1.0,111.0
BK13487,2024-01-29 13:04:00,12.8452,77.6602,13.0358,77.597,1.79,3.68,2,47.95,1.5,71.92
BK13488,2024-02-17 21:59:00,12.901,77.5855,12.9592,77.6974,8.59,18.5,1,115.88,1.2,139.05
BK13489,2024-01-04 23:10:00,12.9592,77.6974,12.9592,77.6974,8.18,31.46,1,111.77,1.0,111.77
BK13490,2024-01-08 09:34:00,12.9757,77.605,12.9592,77.6974,1.73,6.56,3,47.3,2.5,118.25
BK13491,2024-01-23 03:48:00,12.901,77.5855,12.9352,77.6245,11.85,25.6,1,148.47,2.0,296.94
BK13492,2024-01-30 00:48:00,12.901,77.5855,12.9784,77.6408,11.49,30.34,3,144.94,1.5,217.41
BK13493,2024-02-10 01:00:00,12.9166,77.6101,13.0358,77.597,12.78,28.99,1,157.8,2.5,394.5
BK13494,2024-01-24 07:44:00,12.9757,77.605,12.9784,77.6408,9.44,25.34,2,124.39,2.5,310.98
BK13495,2024-01-22 16:45:00,12.9698,77.7499,12.901,77.5855,8.4,20.46,3,113.96,2.5,284.89
BK13496,2024-02-09 00:45:00,12.9757,77.605,12.9592,77.6974,4.28,9.4,3,72.78,1.0,72.78
BK13497,2024-01-22 18:10:00,12.9757,77.605,12.9698,77.7499,6.5,14.69,1,95.04,2.0,190.09
BK13498,2024-02-08 09:34:00,12.9592,77.6974,12.901,77.5855,7.53,23.78,3,105.32,2.5,263.3
BK13499,2024-01-27 14:20:00,12.9915,77.5545,13.0358,77.597,12.5,31.34,3,154.99,2.0,309.99
BK13500,2024-01-05 16:57:00,12.901,77.5855,12.9915,77.5545,7.91,28.81,2,109.11,1.0,109.11
BK13501,2024-01-01 09:29:00,12.9784,77.6408,12.901,77.5855,4.37,15.09,3,73.7,2.0,147.39
BK13502,2024-02-19 02:42:00,12.9698,77.7499,13.0358,77.597,2.57,7.93,1,55.65,1.5,83.48
BK13503,2024-02-26 20:58:00,12.9784,77.6408,12.9592,77.6974,8.15,31.66,3,111.47,1.0,111.47
BK13504,2024-01-24 21:48:00,12.9757,77.605,12.9698,77.7499,12.54,34.05,3,155.44,1.2,186.53
BK13505,2024-01-05 01:11:00,12.9592,77.6974,12.8452,77.6602,3.17,11.46,2,61.74,1.5,92.61
BK13506,2024-01-10 19:48:00,12.9915,77.5545,12.9352,77.6245,11.52,36.58,3,145.23,1.2,174.27
BK13507,2024-01-17 11:58:00,12.9784,77.6408,13.0358,77.597,12.38,36.0,3,153.82,1.5,230.73
BK13508,2024-02-02 17:12:00,12.9166,77.6101,12.9757,77.605,11.86,33.85,3,148.57,2.5,371.43
BK13509,2024-01-13 04:17:00,12.9757,77.605,12.8452,77.6602,13.66,44.41,1,166.58,1.0,166.58
BK13510,2024-02-15 04:29:00,12.9757,77.605,12.9592,77.6974,6.47,15.87,1,94.73,1.2,113.67
BK13511,2024-01-06 17:23:00,13.0358,77.597,12.8452,77.6602,11.79,39.9,3,147.94,2.5,369.86
BK13512,2024-02-27 16:20:00,12.8452,77.6602,12.9592,77.6974,9.14,21.61,2,121.41,2.5,303.53
BK13513,2024-02-27 06:11:00,12.9352,77.6245,12.9698,77.7499,13.3,31.51,2,162.97,2.5,407.42
BK13514,2024-01-20 03:26:00,13.0358,77.597,12.8452,77.6602,12.02,34.65,1,150.21,2.5,375.52
BK13515,2024-02-07 01:07:00,12.9592,77.6974,12.9592,77.6974,14.94,58.38,1,179.38,1.0,179.38
BK13516,2024-01-09 12:17:00,12.9915,77.5545,12.8452,77.6602,10.72,27.82,3,137.23,1.5,205.85
BK13517,2024-02-21 01:05:00,12.9915,77.5545,12.9915,77.5545,7.62,29.63,1,106.21,2.5,265.52
BK13518,2024-02-21 20:40:00,12.9352,77.6245,12.9352,77.6245,2.8,8.13,2,58.01,1.2,69.61
BK13519,2024-01-26 20:15:00,12.9592,77.6974,12.9592,77.6974,8.95,32.91,3,119.48,1.0,119.48
BK13520,2024-01-29 12:14:00,12.9166,77.6101,12.9784,77.6408,13.51,30.4,1,165.06,1.0,165.06
BK13521,2024-01-18 18:01:00,12.9166,77.6101,12.9757,77.605,9.36,28.05,1,123.64,2.0,247.27
BK13522,2024-01-29 19:57:00,12.9592,77.6974,13.0358,77.597,2.48,5.85,2,54.83,1.5,82.24
BK13523,2024-01-21 07:03:00,12.9166,77.6101,12.901,77.5855,2.89,7.61,1,58.88,1.2,70.66
BK13524,2024-01-26 12:34:00,12.9352,77.6245,13.0358,77.597,8.48,24.12,3,114.85,2.0,229.69
BK13525,2024-01-28 08:00:00,12.9352,77.6245,12.9592,77.6974,10.4,22.99,3,133.98,1.2,160.78
BK13526,2024-02-28 02:17:00,12.9592,77.6974,12.9784,77.6408,1.41,5.0,3,44.12,2.5,110.31
BK13527,2024-01-31 19:25:00,12.9592,77.6974,12.9698,77.7499,4.13,10.81,1,71.29,2.0,142.58
BK13528,2024-02-01 21:44:00,12.9757,77.605,12.901,77.5855,4.46,10.98,2,74.56,2.5,186.4
BK13529,2024-01-10 09:42:00,12.901,77.5855,12.9757,77.605,5.83,23.26,2,88.34,1.0,88.34
BK13530,2024-01-20 11:25:00,12.9352,77.6245,12.9352,77.6245,9.85,24.33,2,128.45,1.0,128.45
BK13531,2024-02-02 16:25:00,12.9698,77.7499,12.9698,77.7499,1.41,3.79,2,44.07,1.0,44.07
BK13532,2024-02-27 00:39:00,12.9784,77.6408,12.9592,77.6974,7.05,18.71,1,100.49,2.5,251.23
BK13533,2024-01-24 05:40:00,12.8452,77.6602,12.9592,77.6974,10.84,32.95,2,138.37,2.5,345.93
BK13534,2024-01-23 11:25:00,12.9166,77.6101,13.0358,77.597,14.99,38.01,3,179.92,2.0,359.85
BK13535,2024-02-07 15:47:00,12.9784,77.6408,13.0358,77.597,10.74,41.04,2,137.39,2.0,274.78
BK13536,2024-02-11 09:00:00,12.9784,77.6408,12.9698,77.7499,13.89,35.43,3,168.88,2.0,337.76
BK13537,2024-01-23 11:52:00,12.901,77.5855,12.8452,77.6602,9.2,30.56,1,121.95,2.0,243.91
BK13538,2024-02-15 17:55:00,12.901,77.5855,12.9592,77.6974,2.44,7.46,3,54.43,2.0,108.86
BK13539,2024-01-15 21:35:00,12.9166,77.6101,12.9915,77.5545,13.85,33.21,1,168.45,2.5,421.13
BK13540,2024-01-18 20:38:00,12.9592,77.6974,12.9757,77.605,8.22,25.09,1,112.23,2.5,280.57
BK13541,2024-02-25 03:13:00,12.9915,77.5545,12.9352,77.6245,9.59,33.44,2,125.89,1.5,188.84
BK13542,2024-02-08 07:55:00,12.9784,77.6408,12.9915,77.5545,2.58,7.97,2,55.79,2.5,139.49
BK13543,2024-01-06 22:32:00,12.9166,77.6101,12.8452,77.6602,3.46,8.87,3,64.61,2.5,161.53
BK13544,2024-02-14 02:44:00,12.9166,77.6101,12.901,77.5855,12.85,42.07,3,158.51,1.5,237.77
BK13545,2024-01-28 00:21:00,13.0358,77.597,12.9915,77.5545,5.41,12.98,2,84.14,1.5,126.21
BK13546,2024-01-20 10:57:00,12.9352,77.6245,12.9915,77.5545,3.42,7.51,1,64.19,1.5,96.29
BK13547,2024-01-21 04:51:00,12.9698,77.7499,13.0358,77.597,13.25,39.12,3,162.55,1.2,195.06
BK13548,2024-02-20 20:37:00,12.9698,77.7499,12.9352,77.6245,8.59,18.52,1,115.91,2.0,231.82
BK13549,2024-01-19 17:11:00,12.8452,77.6602,12.9915,77.5545,9.07,32.4,2,120.67,2.5,301.68
BK13550,2024-01-08 06:23:00,12.9915,77.5545,12.9915,77.5545,3.46,13.03,3,64.63,1.2,77.55
BK13551,2024-01-24 14:31:00,12.901,77.5855,12.9352,77.6245,13.84,34.51,2,168.41,2.5,421.02
BK13552,2024-01-16 21:21:00,12.9784,77.6408,12.9915,77.5545,7.56,17.61,3,105.56,2.5,263.9
BK13553,2024-02-25 04:51:00,13.0358,77.597,12.9592,77.6974,5.18,18.45,3,81.83,2.0,163.67
BK13554,2024-01-06 17:23:00,12.8452,77.6602,12.9915,77.5545,14.7,47.14,2,177.01,2.0,354.03
BK13555,2024-01-19 23:28:00,12.901,77.5855,12.9352,77.6245,5.65,19.44,3,86.52,1.2,103.83
BK13556,2024-01-03 05:43:00,12.8452,77.6602,12.9166,77.6101,5.05,19.4,3,80.53,2.5,201.32
BK13557,2024-01-22 03:33:00,12.901,77.5855,12.9166,77.6101,11.23,34.86,1,142.33,2.0,284.66
BK13558,2024-01-14 10:32:00,12.9915,77.5545,12.9915,77.5545,1.33,3.23,1,43.33,2.0,86.66
BK13559,2024-02-19 09:58:00,12.9352,77.6245,12.9915,77.5545,2.91,9.28,1,59.09,1.0,59.09
BK13560,2024-02-13 22:51:00,12.9352,77.6245,12.9166,77.6101,3.19,7.53,3,61.94,2.5,154.85
BK13561,2024-02-12 12:28:00,12.9784,77.6408,12.9784,77.6408,14.41,54.09,2,174.05,1.2,208.86
BK13562,2024-02-21 06:59:00,13.0358,77.597,12.9784,77.6408,3.1,11.41,1,61.03,2.0,122.07
BK13563,2024-02-27 12:05:00,12.901,77.5855,13.0358,77.597,1.37,3.58,3,43.72,2.0,87.44
BK13564,2024-02-29 16:50:00,13.0358,77.597,12.8452,77.6602,10.9,39.19,1,138.98,1.5,208.47
BK13565,2024-02-19 10:23:00,12.8452,77.6602,12.9166,77.6101,14.87,52.26,2,178.69,1.5,268.03
BK13566,2024-01-27 10:29:00,12.9352,77.6245,12.9784,77.6408,11.42,30.24,1,144.24,1.5,216.36
BK13567,2024-01-09 04:13:00,12.8452,77.6602,12.9166,77.6101,2.16,5.94,1,51.65,1.2,61.98
BK13568,2024-02-04 17:59:00,12.9915,77.5545,12.8452,77.6602,10.47,31.73,2,134.73,1.5,202.1
BK13569,2024-01-02 04:29:00,12.8452,77.6602,12.8452,77.6602,5.06,20.16,1,80.58,1.0,80.58
BK13570,2024-01-26 08:56:00,12.9592,77.6974,12.9915,77.5545,13.52,30.79,2,165.23,1.5,247.84
BK13571,2024-02-12 04:20:00,12.9757,77.605,12.9698,77.7499,7.86,17.79,1,108.6,2.0,217.2
BK13572,2024-02-26 20:41:00,12.9915,77.5545,12.9166,77.6101,14.68,53.22,3,176.75,1.0,176.75
BK13573,2024-01-05 01:34:00,12.9592,77.6974,12.9592,77.6974,8.59,17.99,3,115.94,2.0,231.87
BK13574,2024-01-31 16:44:00,12.9352,77.6245,12.9698,77.7499,9.74,32.11,2,127.44,1.0,127.44
BK13575,2024-01-22 03:17:00,12.9784,77.6408,12.9698,77.7499,6.69,14.13,2,96.85,2.5,242.13
BK13576,2024-02-21 07:56:00,12.9915,77.5545,12.9757,77.605,2.8,9.03,3,58.02,1.0,58.02
BK13577,2024-01-19 18:06:00,12.9166,77.6101,12.9352,77.6245,1.78,6.26,3,47.83,1.5,71.74
BK13578,2024-02-25 12:05:00,12.8452,77.6602,12.901,77.5855,2.12,4.66,3,51.16,1.2,61.39
BK13579,2024-01-22 14:28:00,12.9592,77.6974,12.9784,77.6408,12.37,40.55,3,153.69,1.0,153.69
BK13580,2024-01-11 18:42:00,12.8452,77.6602,12.9698,77.7499,13.87,40.13,3,168.73,2.0,337.46
BK13581,2024-01-25 23:35:00,12.9784,77.6408,13.0358,77.597,10.03,31.51,1,130.27,2.0,260.53
BK13582,2024-01-19 14:37:00,12.9352,77.6245,12.9757,77.605,11.37,39.27,1,143.73,1.2,172.47
BK13583,2024-01-05 20:25:00,12.9166,77.6101,13.0358,77.597,10.44,35.8,2,134.42,2.0,268.84
BK13584,2024-02-27 14:41:00,12.9352,77.6245,12.9698,77.7499,3.73,8.68,2,67.28,1.0,67.28
BK13585,2024-02-11 22:14:00,12.9698,77.7499,12.8452,77.6602,2.09,6.79,3,50.89,2.0,101.78
BK13586,2024-02-23 05:16:00,12.9352,77.6245,13.0358,77.597,12.3,34.78,1,153.04,2.0,306.08
BK13587,2024-01-13 06:33:00,12.9352,77.6245,12.9352,77.6245,7.73,17.97,3,107.27,2.5,268.18
BK13588,2024-02-12 08:45:00,12.9698,77.7499,12.8452,77.6602,5.23,12.63,2,82.27,2.5,205.68
BK13589,2024-02-09 05:01:00,13.0358,77.597,12.9592,77.6974,11.76,33.34,1,147.59,2.0,295.18
BK13590,2024-02-05 12:59:00,12.9757,77.605,12.9915,77.5545,14.65,45.41,1,176.49,1.0,176.49
BK13591,2024-02-02 04:53:00,12.9698,77.7499,12.9166,77.6101,7.94,30.54,2,109.44,1.0,109.44
BK13592,2024-02-10 09:21:00,12.9352,77.6245,12.9915,77.5545,2.54,8.51,1,55.38,2.0,110.76
BK13593,2024-02-01 05:34:00,12.8452,77.6602,13.0358,77.597,2.32,9.15,2,53.19,1.0,53.19
BK13594,2024-01-28 23:31:00,12.9698,77.7499,12.9166,77.6101,5.5,11.95,3,84.97,1.0,84.97
BK13595,2024-02-21 19:25:00,12.8452,77.6602,12.9757,77.605,9.02,26.11,1,120.22,1.5,180.33
BK13596,2024-02-14 06:02:00,12.9592,77.6974,12.9698,77.7499,2.04,4.22,2,50.45,2.0,100.89
BK13597,2024-01-23 12:20:00,12.9698,77.7499,12.9784,77.6408,12.06,47.33,2,150.63,2.5,376.56
BK13598,2024-02-08 14:02:00,12.9915,77.5545,12.9592,77.6974,4.99,19.35,2,79.93,1.5,119.89
BK13599,2024-01-01 06:31:00,12.9757,77.605,12.9352,77.6245,13.26,38.51,1,162.65,2.5,406.62
BK13600,2024-01-16 23:06:00,12.9352,77.6245,12.9592,77.6974,1.6,3.84,1,46.0,1.0,46.0
BK13601,2024-02-17 08:05:00,12.901,77.5855,12.9592,77.6974,4.13,11.19,3,71.33,1.5,106.99
BK13602,2024-01-09 11:24:00,12.9784,77.6408,12.901,77.5855,14.76,46.8,1,177.6,2.5,444.0
BK13603,2024-02-09 21:48:00,12.9592,77.6974,12.9915,77.5545,4.03,13.43,3,70.28,2.5,175.71
BK13604,2024-02-08 18:00:00,12.9698,77.7499,12.8452,77.6602,14.64,31.09,1,176.4,2.5,441.0
BK13605,2024-02-02 12:07:00,12.9592,77.6974,12.9915,77.5545,8.66,33.2,2,116.64,1.2,139.96
BK13606,2024-01-20 20:44:00,12.9592,77.6974,12.9915,77.5545,13.62,38.85,2,166.2,2.5,415.5
BK13607,2024-01-17 16:32:00,12.9784,77.6408,12.9915,77.5545,11.99,38.65,3,149.86,1.0,149.86
BK13608,2024-01-09 07:44:00,12.9698,77.7499,12.9784,77.6408,3.77,9.81,2,67.73,2.0,135.46
BK13609,2024-02-22 15:30:00,12.9757,77.605,12.9698,77.7499,1.04,2.85,1,40.43,2.5,101.08
BK13610,2024-02-06 05:29:00,12.8452,77.6602,13.0358,77.597,3.1,6.54,1,61.01,2.5,152.51
BK13611,2024-01-19 22:30:00,13.0358,77.597,12.9784,77.6408,1.59,5.58,3,45.95,1.2,55.14
BK13612,2024-01-26 02:41:00,13.0358,77.597,12.901,77.5855,7.82,21.77,3,108.25,1.5,162.37
BK13613,2024-01-03 17:10:00,12.9915,77.5545,12.9592,77.6974,8.44,17.18,2,114.42,1.0,114.42
BK13614,2024-02-18 20:04:00,12.9915,77.5545,12.901,77.5855,7.42,17.21,2,104.2,1.0,104.2
BK13615,2024-02-22 07:11:00,12.8452,77.6602,12.9592,77.6974,5.19,15.11,1,81.89,2.5,204.72
BK13616,2024-02-08 14:31:00,12.8452,77.6602,12.9757,77.605,8.71,23.97,3,117.06,1.2,140.48
BK13617,2024-01-20 10:38:00,13.0358,77.597,12.9592,77.6974,9.96,21.57,1,129.55,2.0,259.1
BK13618,2024-02-04 11:09:00,12.9698,77.7499,12.901,77.5855,11.54,31.61,2,145.41,1.0,145.41
BK13619,2024-02-16 10:22:00,13.0358,77.597,12.9592,77.6974,8.31,32.03,3,113.06,1.5,169.59
BK13620,2024-01-25 05:25:00,12.9592,77.6974,12.9166,77.6101,10.6,23.7,3,136.02,1.5,204.04
BK13621,2024-02-10 19:26:00,12.9915,77.5545,12.9757,77.605,14.97,40.17,1,179.71,2.5,449.27
BK13622,2024-01-05 17:48:00,12.9757,77.605,12.9784,77.6408,10.53,32.29,3,135.27,1.2,162.33
BK13623,2024-01-08 15:05:00,12.9166,77.6101,12.9784,77.6408,14.57,54.66,3,175.68,1.5,263.53
BK13624,2024-02-23 15:23:00,12.9757,77.605,12.9784,77.6408,9.38,22.71,2,123.84,1.2,148.61
BK13625,2024-01-14 11:13:00,12.9698,77.7499,12.8452,77.6602,12.01,24.46,1,150.05,1.5,225.08
BK13626,2024-01-30 18:51:00,12.9915,77.5545,12.8452,77.6602,6.31,22.9,1,93.05,2.5,232.63
BK13627,2024-01-22 23:59:00,12.9698,77.7499,12.9698,77.7499,6.81,27.16,1,98.09,1.2,117.71
BK13628,2024-01-06 05:58:00,12.9352,77.6245,12.9166,77.6101,9.79,33.59,3,127.92,1.0,127.92
BK13629,2024-01-01 02:25:00,13.0358,77.597,12.8452,77.6602,2.09,6.84,3,50.86,2.5,127.14
BK13630,2024-02-25 20:55:00,12.9166,77.6101,12.9757,77.605,3.65,10.0,2,66.48,1.5,99.73
BK13631,2024-01-18 23:19:00,12.901,77.5855,13.0358,77.597,12.46,42.55,2,154.58,1.5,231.87
BK13632,2024-01-09 11:55:00,12.8452,77.6602,12.9757,77.605,12.52,35.53,3,155.16,2.0,310.31
BK13633,2024-01-07 16:21:00,12.9915,77.5545,12.9784,77.6408,12.49,33.24,1,154.86,2.5,387.15
BK13634,2024-02-22 17:46:00,12.9352,77.6245,12.8452,77.6602,4.2,14.08,3,71.97,1.2,86.37
BK13635,2024-02-27 07:07:00,13.0358,77.597,12.8452,77.6602,3.18,11.95,1,61.79,2.5,154.47
BK13636,2024-02-22 01:18:00,12.9592,77.6974,12.9915,77.5545,13.52,53.38,1,165.25,1.0,165.25
BK13637,2024-01-10 06:15:00,12.901,77.5855,12.9757,77.605,9.2,30.18,3,122.03,1.2,146.43
BK13638,2024-02-14 17:56:00,12.901,77.5855,13.0358,77.597,7.84,29.21,2,108.42,2.0,216.84
BK13639,2024-02-13 18:55:00,12.9784,77.6408,12.9592,77.6974,13.04,39.3,2,160.43,1.5,240.65
BK13640,2024-02-15 07:56:00,12.9698,77.7499,12.9166,77.6101,10.09,40.12,1,130.93,1.0,130.93
BK13641,2024-02-10 01:43:00,12.9352,77.6245,13.0358,77.597,10.72,25.53,3,137.24,1.2,164.69
BK13642,2024-02-24 21:04:00,12.8452,77.6602,12.9698,77.7499,3.78,14.46,2,67.79,2.5,169.46
BK13643,2024-01-12 15:06:00,12.9166,77.6101,12.9698,77.7499,14.16,55.97,1,171.6,1.5,257.41
BK13644,2024-01-08 20:58:00,12.9166,77.6101,12.9784,77.6408,1.66,5.7,3,46.55,1.0,46.55
BK13645,2024-01-21 18:54:00,12.9166,77.6101,12.901,77.5855,13.5,29.5,2,165.03,2.5,412.56
BK13646,2024-02-29 00:03:00,12.901,77.5855,12.9757,77.605,11.6,37.55,3,145.99,1.0,145.99
BK13647,2024-01-02 19:14:00,12.9915,77.5545,12.9698,77.7499,8.51,27.69,3,115.1,2.0,230.21
BK13648,2024-01-17 03:07:00,12.9592,77.6974,12.9166,77.6101,12.84,29.85,3,158.42,2.5,396.04
BK13649,2024-02-11 14:38:00,12.9698,77.7499,12.8452,77.6602,12.76,27.51,2,157.61,2.5,394.03
BK13650,2024-01-05 23:07:00,12.9698,77.7499,12.9784,77.6408,3.6,12.83,1,66.0,1.0,66.0
BK13651,2024-01-15 15:02:00,12.9757,77.605,12.9698,77.7499,13.46,33.85,2,164.64,2.5,411.59
BK13652,2024-02-15 13:19:00,12.9166,77.6101,12.9698,77.7499,11.19,29.27,2,141.86,1.2,170.23
BK13653,2024-01-09 18:16:00,12.9698,77.7499,12.9166,77.6101,1.07,3.74,1,40.65,1.0,40.65
BK13654,2024-01-21 13:08:00,12.8452,77.6602,12.9352,77.6245,5.89,14.05,1,88.86,1.5,133.29
BK13655,2024-01-20 17:21:00,12.9592,77.6974,12.9915,77.5545,14.77,44.68,1,177.69,2.5,444.22
BK13656,2024-02-05 13:36:00,12.9784,77.6408,12.8452,77.6602,12.76,38.85,2,157.61,2.5,394.03
BK13657,2024-02-08 17:55:00,12.9352,77.6245,12.901,77.5855,12.88,35.96,1,158.76,2.0,317.52
BK13658,2024-02-12 00:25:00,12.9166,77.6101,12.9592,77.6974,5.6,20.67,1,86.03,1.5,129.04
BK13659,2024-01-15 07:34:00,12.9352,77.6245,13.0358,77.597,10.73,31.12,1,137.27,1.0,137.27
BK13660,2024-02-17 01:56:00,12.9592,77.6974,12.8452,77.6602,13.43,42.19,2,164.27,2.5,410.68
BK13661,2024-01-22 08:59:00,12.9757,77.605,13.0358,77.597,11.67,35.88,1,146.67,2.5,366.68
BK13662,2024-02-24 23:24:00,13.0358,77.597,12.9352,77.6245,12.18,35.74,3,151.76,2.0,303.53
BK13663,2024-02-22 15:50:00,12.901,77.5855,12.9915,77.5545,13.98,32.5,3,169.81,1.2,203.77
BK13664,2024-02-22 18:28:00,12.9784,77.6408,12.9352,77.6245,12.7,33.58,1,157.04,2.0,314.08
BK13665,2024-01-26 14:59:00,12.9166,77.6101,12.9784,77.6408,14.53,51.24,2,175.3,1.0,175.3
BK13666,2024-02-04 00:34:00,12.9757,77.605,12.9166,77.6101,4.8,12.19,2,78.04,1.2,93.64
BK13667,2024-01-30 06:38:00,12.9784,77.6408,12.9352,77.6245,5.14,18.53,1,81.39,1.0,81.39
BK13668,2024-02-18 08:11:00,13.0358,77.597,13.0358,77.597,5.47,13.43,3,84.72,2.0,169.44
BK13669,2024-02-27 21:25:00,12.9757,77.605,12.8452,77.6602,11.81,24.59,2,148.12,2.5,370.3
BK13670,2024-01-19 23:24:00,12.9698,77.7499,12.9352,77.6245,3.72,8.31,1,67.18,1.2,80.62
BK13671,2024-02-21 15:26:00,12.9915,77.5545,12.9166,77.6101,2.66,9.42,1,56.55,2.0,113.11
BK13672,2024-02-18 06:00:00,12.9915,77.5545,13.0358,77.597,7.55,27.18,2,105.54,2.0,211.08
BK13673,2024-01-13 04:18:00,12.8452,77.6602,12.8452,77.6602,5.95,18.49,3,89.47,2.5,223.68
BK13674,2024-01-29 17:28:00,12.9698,77.7499,12.9352,77.6245,4.19,10.79,2,71.94,2.0,143.87
BK13675,2024-01-02 05:32:00,12.9757,77.605,12.9915,77.5545,1.94,5.29,1,49.43,1.2,59.32
BK13676,2024-02-11 23:48:00,12.8452,77.6602,12.9757,77.605,9.0,27.41,3,119.95,1.0,119.95
BK13677,2024-02-13 20:22:00,12.9166,77.6101,12.9352,77.6245,13.63,42.18,3,166.3,1.5,249.45
BK13678,2024-01-21 02:19:00,12.9784,77.6408,12.9784,77.6408,13.08,27.97,2,160.82,1.2,192.99
BK13679,2024-02-06 13:40:00,12.8452,77.6602,12.9166,77.6101,7.79,16.72,2,107.94,1.2,129.53
BK13680,2024-01-12 18:13:00,13.0358,77.597,12.9784,77.6408,2.1,5.45,2,51.0,1.2,61.2
BK13681,2024-02-28 19:23:00,12.9915,77.5545,12.9784,77.6408,8.95,31.99,3,119.54,1.0,119.54
BK13682,2024-01-11 07:42:00,12.9757,77.605,12.9592,77.6974,11.66,30.82,2,146.57,1.0,146.57
BK13683,2024-01-08 21:43:00,12.8452,77.6602,12.8452,77.6602,13.1,50.8,1,160.98,1.5,241.47
BK13684,2024-02-17 05:44:00,12.8452,77.6602,12.9784,77.6408,6.85,22.77,2,98.55,2.0,197.1
BK13685,2024-01-15 23:12:00,12.9757,77.605,12.9352,77.6245,9.74,38.09,1,127.36,2.0,254.73
BK13686,2024-01-19 06:40:00,12.8452,77.6602,12.9352,77.6245,2.11,8.36,3,51.11,1.0,51.11
BK13687,2024-02-22 04:07:00,12.9166,77.6101,12.9166,77.6101,4.91,11.45,1,79.1,2.5,197.76
BK13688,2024-02-25 05:48:00,12.9757,77.605,12.9166,77.6101,8.95,31.33,2,119.5,2.5,298.76
BK13689,2024-02-23 19:30:00,13.0358,77.597,12.901,77.5855,3.61,13.15,2,66.05,2.5,165.14
BK13690,2024-02-01 16:35:00,13.0358,77.597,12.9915,77.5545,12.54,29.09,3,155.39,1.2,186.47
BK13691,2024-02-17 17:31:00,13.0358,77.597,12.9915,77.5545,5.61,17.74,2,86.11,1.5,129.16
BK13692,2024-01-24 09:29:00,12.9784,77.6408,12.9352,77.6245,7.54,19.73,3,105.36,2.5,263.4
BK13693,2024-01-30 13:44:00,12.9757,77.605,12.901,77.5855,14.34,44.37,3,173.42,1.0,173.42
BK13694,2024-01-02 19:45:00,12.9698,77.7499,12.9166,77.6101,6.99,21.4,3,99.85,1.2,119.82
BK13695,2024-01-12 20:52:00,12.9352,77.6245,12.8452,77.6602,11.62,29.67,1,146.24,1.5,219.37
BK13696,2024-02-13 18:27:00,12.9352,77.6245,13.0358,77.597,4.43,13.61,2,74.31,1.2,89.17
BK13697,2024-01-23 00:11:00,13.0358,77.597,12.9352,77.6245,12.15,40.13,2,151.47,1.5,227.2
BK13698,2024-01-08 15:20:00,12.8452,77.6602,12.9166,77.6101,12.7,34.31,2,157.04,2.0,314.07
BK13699,2024-01-26 02:42:00,12.9698,77.7499,12.8452,77.6602,4.71,17.42,2,77.15,1.2,92.58
BK13700,2024-02-04 02:13:00,12.9698,77.7499,12.9352,77.6245,10.21,22.76,1,132.06,1.0,132.06
BK13701,2024-01-11 20:41:00,12.9166,77.6101,13.0358,77.597,10.87,35.12,3,138.74,1.5,208.11
